date,Hole Depth (MD) m,Bit Depth (MD) m,Block Position m,Mud Flow In L/min,Average Standpipe Pressure kPa,Average Hookload kkgf,Average Surface Torque kN.m,Average Rotary Speed rpm,Weight on Bit kkgf,Rate of Penetration m/h
2007/7/7 1:43,497.0903952,494.5559832,41.0391102,0,34.48240491,66.44277735,2.15930956,24,0,0
2007/7/7 1:43,497.0903952,494.5559832,41.0231844,0,34.40828627,66.46420959,2.11812659,24,0,0
2007/7/7 1:44,497.0903952,494.5559832,41.0072586,0,34.33416763,66.48564183,2.07694362,24,0,0
2007/7/7 1:44,497.0903952,494.5559832,40.9913328,0,34.26004899,66.50707407,2.03576065,24,0,0
2007/7/7 1:44,497.0903952,494.5559832,40.975407,0,34.18593035,66.5285063,1.994577679,24,0,0
2007/7/7 1:44,497.0903952,494.5559832,40.9594812,0,34.11181171,66.54993854,1.953394709,24,0,0
2007/7/7 1:44,497.0903952,494.5559832,40.9435554,0,34.03769307,66.57137078,1.912211739,24,0,0
2007/7/7 1:44,497.0903952,494.5559832,40.9276296,0,33.96357443,66.59280302,1.871028769,24,0,0
2007/7/7 1:44,497.0903952,494.5559832,40.90381166,0,33.97243912,67.7471956,1.7730225,24.14285714,4.689497117,0
2007/7/7 1:44,497.0903952,494.5559832,40.87999371,0,33.9813038,68.90158819,1.675016231,24.28571429,9.378994234,0
2007/7/7 1:44,497.0903952,494.5559832,40.85617577,0,33.99016849,70.05598077,1.577009962,24.42857143,14.06849135,0
2007/7/7 1:44,497.0903952,494.5559832,40.83235783,0,33.99903318,71.21037335,1.479003694,24.57142857,18.75798847,0
2007/7/7 1:44,497.0903952,494.5559832,40.80853989,0,34.00789787,72.36476593,1.380997425,24.71428571,23.44748559,0
2007/7/7 1:44,497.0903952,494.5559832,40.78472194,0,34.01676255,73.51915852,1.282991156,24.85714286,28.1369827,0
2007/7/7 1:44,497.0903952,494.5559832,40.760904,0,34.02562724,74.6735511,1.184984887,25,32.82647982,0
2007/7/7 1:44,497.0903952,494.5567452,40.760142,0,34.0152851,74.48882561,2.419796084,21.875,33.01120531,0
2007/7/7 1:44,497.0903952,494.5575072,40.75938,0,34.00494297,74.30410011,3.65460728,18.75,33.19593081,0
2007/7/7 1:45,497.0903952,494.5582692,40.758618,0,33.99460083,74.11937462,4.889418477,15.625,33.3806563,0
2007/7/7 1:45,497.0903952,494.5590312,40.757856,0,33.98425869,73.93464912,6.124229673,12.5,33.56538179,0
2007/7/7 1:45,497.0903952,494.5597932,40.757094,0,33.97391656,73.74992363,7.35904087,9.375,33.75010728,0
2007/7/7 1:45,497.0903952,494.5605552,40.756332,0,33.96357442,73.56519814,8.593852067,6.25,33.93483278,0
2007/7/7 1:45,497.0903952,494.5613172,40.75557,0,33.95323229,73.38047264,9.828663263,3.125,34.11955827,0
2007/7/7 1:45,497.0903952,494.5620792,40.754808,0,33.94289015,73.19574715,11.06347446,0,34.30428376,0
2007/7/7 1:45,497.0903952,494.5621227,40.75476446,0,33.7567317,73.17449311,17.62892603,0.285714286,34.3255378,0
2007/7/7 1:45,497.0903952,494.5621663,40.75472091,0,33.57057326,73.15323907,17.348138554166667,0.571428571,34.34679185,0
2007/7/7 1:45,497.0903952,494.5622098,40.75467737,0,33.38441481,73.13198503,17.06735107833333,0.857142857,34.36804589,0
2007/7/7 1:45,497.0903952,494.5622534,40.75463383,0,33.19825637,73.11073098,16.7865636,1.142857143,34.38929993,0
2007/7/7 1:45,497.0903952,494.5622969,40.75459029,0,33.01209792,73.08947694,16.505776126666667,1.428571429,34.41055397,0
2007/7/7 1:45,497.0903952,494.5623405,40.75454674,0,32.82593948,73.0682229,16.224988650833332,1.714285714,34.43180802,0
2007/7/7 1:45,497.0903952,494.562384,40.7545032,0,32.63978103,73.04696886,15.94420118,2,34.45306206,0
2007/7/7 1:45,497.0903952,494.5624983,40.754427,0,32.90091996,72.97133233,15.663413699166666,1.75,34.52869859,0
2007/7/7 1:45,497.0903952,494.5626126,40.7543508,0,33.1620589,72.89569581,15.382626223333332,1.5,34.60433512,0
2007/7/7 1:46,497.0903952,494.5627269,40.7542746,0,33.42319783,72.82005928,15.101838747499999,1.25,34.67997164,0
2007/7/7 1:46,497.0903952,494.5628412,40.7541984,0,33.68433676,72.74442275,14.821051271666665,1,34.75560817,0
2007/7/7 1:46,497.0903952,494.5629555,40.7541222,0,33.94547569,72.66878622,14.540263795833333,0.75,34.8312447,0
2007/7/7 1:46,497.0903952,494.5630698,40.754046,0,34.20661463,72.5931497,14.25947632,0.5,34.90688123,0
2007/7/7 1:46,497.0903952,494.5631841,40.7539698,0,34.46775356,72.51751317,7.132449794,0.25,34.98251775,0
2007/7/7 1:46,497.0903952,494.5632984,40.7538936,0,34.72889249,72.44187664,0.005423272,0,35.05815428,0
2007/7/7 1:46,497.0903952,494.5632984,40.7538936,0,34.57622286,72.41129155,0.005423272,0,35.08873937,0
2007/7/7 1:46,497.0903952,494.5632984,40.7538936,0,34.42355324,72.38070647,0.005423272,0,35.11932445,0
2007/7/7 1:46,497.0903952,494.5632984,40.7538936,0,34.27088361,72.35012138,0.005423272,0,35.14990954,0
2007/7/7 1:46,497.0903952,494.5632984,40.7538936,0,34.11821399,72.3195363,0.005423272,0,35.18049462,0
2007/7/7 1:46,497.0903952,494.5632984,40.7538936,0,33.96554436,72.28895121,0.005423272,0,35.21107971,0
2007/7/7 1:46,497.0903952,494.5632984,40.7538936,0,33.81287474,72.25836613,0.005423272,0,35.24166479,0
2007/7/7 1:46,497.0903952,494.5632984,40.7538936,0,33.66020511,72.22778104,0.005423272,0,35.27224988,0
2007/7/7 1:46,497.0903952,494.5442103,40.7729436,0,33.75414618,76.95517742,0.005084317,0,30.5448535,0
2007/7/7 1:46,497.0903952,494.5251222,40.7919936,0,33.84808725,81.68257381,0.004745363,0,25.81745712,0
2007/7/7 1:47,497.0903952,494.5060341,40.8110436,0,33.94202831,86.40997019,0.004406409,0,21.09006074,0
2007/7/7 1:47,497.0903952,494.486946,40.8300936,0,34.03596938,91.13736657,0.004067454,0,16.36266436,0
2007/7/7 1:47,497.0903952,494.4678579,40.8491436,0,34.12991045,95.86476295,0.0037285,0,11.63526798,0
2007/7/7 1:47,497.0903952,494.4487698,40.8681936,0,34.22385152,100.5921593,0.003389545,0,6.907871602,0
2007/7/7 1:47,497.0903952,494.4296817,40.8872436,0,34.31779258,105.3195557,0.003050591,0,2.180475222,0
2007/7/7 1:47,497.0903952,494.4105936,40.9062936,0,34.41173365,110.0469521,0.002711636,0,-2.546921158,0
2007/7/7 1:47,497.0903952,494.4106371,40.90625006,31.64982973,35.06279573,109.8615624,0.380403779,3.714285714,-2.361531476,0
2007/7/7 1:47,497.0903952,494.4106807,40.90620651,63.29965946,35.71385781,109.6761727,0.758095921,7.428571429,-2.176141795,0
2007/7/7 1:47,497.0903952,494.4107242,40.90616297,94.94948919,36.36491989,109.490783,1.135788064,11.14285714,-1.990752113,0
2007/7/7 1:47,497.0903952,494.4107678,40.90611943,126.5993189,37.01598198,109.3053934,1.513480207,14.85714286,-1.805362432,0
2007/7/7 1:47,497.0903952,494.4108113,40.90607589,158.2491486,37.66704406,109.1200037,1.89117235,18.57142857,-1.61997275,0
2007/7/7 1:47,497.0903952,494.4108549,40.90603234,189.8989784,38.31810614,108.934614,2.268864492,22.28571429,-1.434583069,0
2007/7/7 1:47,497.0903952,494.4108984,40.9059888,221.5488081,38.96916822,108.7492243,2.646556635,26,-1.249193387,0
2007/7/7 1:47,497.0903952,494.4108984,40.9059888,221.5488081,39.91288813,108.7673113,2.641472318,27.25,-1.267280383,0
2007/7/7 1:47,497.0903952,494.4108984,40.9059888,221.5488081,40.85660803,108.7853983,2.636388001,28.5,-1.285367379,0
2007/7/7 1:48,497.0903952,494.4108984,40.9059888,221.5488081,41.80032794,108.8034853,2.631303683,29.75,-1.303454374,0
2007/7/7 1:48,497.0903952,494.4108984,40.9059888,221.5488081,42.74404784,108.8215723,2.626219366,31,-1.32154137,0
2007/7/7 1:48,497.0903952,494.4108984,40.9059888,221.5488081,43.68776775,108.8396593,2.621135049,32.25,-1.339628366,0
2007/7/7 1:48,497.0903952,494.4108984,40.9059888,221.5488081,44.63148765,108.8577463,2.616050731,33.5,-1.357715362,0
2007/7/7 1:48,497.0903952,494.4108984,40.9059888,221.5488081,45.57520756,108.8758333,2.610966414,34.75,-1.375802357,0
2007/7/7 1:48,497.0903952,494.4108984,40.9059888,221.5488081,46.51892746,108.8939203,2.605882097,36,-1.393889353,0
2007/7/7 1:48,497.0903952,494.4108984,40.9059888,379.7974159,47.99539049,108.7974995,2.774197211,39.42857143,-1.297468575,0
2007/7/7 1:48,497.0903952,494.4108984,40.9059888,538.0460238,49.47185351,108.7010787,2.942512325,42.85714286,-1.201047797,0
2007/7/7 1:48,497.0903952,494.4108984,40.9059888,696.2946316,50.94831654,108.6046579,3.110827439,46.28571429,-1.104627019,0
2007/7/7 1:48,497.0903952,494.4108984,40.9059888,854.5432395,52.42477956,108.5082372,3.279142552,49.71428571,-1.00820624,0
2007/7/7 1:48,497.0903952,494.4108984,40.9059888,1012.791847,53.90124259,108.4118164,3.447457666,53.14285714,-0.911785462,0
2007/7/7 1:48,497.0903952,494.4108984,40.9059888,1171.040455,55.37770561,108.3153956,3.61577278,56.57142857,-0.815364684,0
2007/7/7 1:48,497.0903952,494.4108984,40.9059888,1329.289063,56.85416864,108.2189748,3.784087894,60,-0.718943906,0
2007/7/7 1:48,497.0903952,494.4108984,40.9059888,1329.289063,61.65809078,108.2891115,3.875605605,62.5,-0.789080626,0
2007/7/7 1:48,497.0903952,494.4108984,40.9059888,1329.289063,66.46201293,108.3592483,3.967123317,65,-0.859217347,0
2007/7/7 1:49,497.0903952,494.4108984,40.9059888,1329.289063,71.26593507,108.429385,4.058641028,67.5,-0.929354067,0
2007/7/7 1:49,497.0903952,494.4108984,40.9059888,1329.289063,76.06985722,108.4995217,4.15015874,70,-0.999490787,0
2007/7/7 1:49,497.0903952,494.4108984,40.9059888,1329.289063,80.87377936,108.5696584,4.241676452,72.5,-1.069627507,0
2007/7/7 1:49,497.0903952,494.4108984,40.9059888,1329.289063,85.6777015,108.6397952,4.333194163,75,-1.139764228,0
2007/7/7 1:49,497.0903952,494.4108984,40.9059888,1329.289063,90.48162365,108.7099319,4.424711875,77.5,-1.209900948,0
2007/7/7 1:49,497.0903952,494.4108984,40.9059888,1329.289063,95.28554579,108.7800686,4.516229586,80,-1.280037668,0
2007/7/7 1:49,497.0903952,494.4108984,40.9059888,1462.217591,114.4687305,108.7389861,4.381228856,83.71428571,-1.238955159,0
2007/7/7 1:49,497.0903952,494.4108984,40.9059888,1595.146119,133.6519152,108.6979036,4.246228126,87.42857143,-1.19787265,0
2007/7/7 1:49,497.0903952,494.4108984,40.9059888,1728.074647,152.8350999,108.6568211,4.111227396,91.14285714,-1.156790141,0
2007/7/7 1:49,497.0903952,494.4108984,40.9059888,1861.003174,172.0182847,108.6157385,3.976226666,94.85714286,-1.115707633,0
2007/7/7 1:49,497.0903952,494.4108984,40.9059888,1993.931702,191.2014694,108.574656,3.841225936,98.57142857,-1.074625124,0
2007/7/7 1:49,497.0903952,494.4108984,40.9059888,2126.86023,210.3846541,108.5335735,3.706225206,102.2857143,-1.033542615,0
2007/7/7 1:49,497.0903952,494.4108984,40.9059888,2259.788758,229.5678388,108.492491,3.571224476,106,-0.992460106,0
2007/7/7 1:49,497.0903952,494.4123843,40.9045029,2348.408092,252.6790653,108.5505508,3.659013688,108.875,-1.050519929,0
2007/7/7 1:49,497.0903952,494.4138702,40.903017,2437.027426,275.7902917,108.6086107,3.7468029,111.75,-1.108579753,0
2007/7/7 1:50,497.0903952,494.4153561,40.9015311,2525.64676,298.9015182,108.6666705,3.834592112,114.625,-1.166639576,0
2007/7/7 1:50,497.0903952,494.416842,40.9000452,2614.266094,322.0127446,108.7247303,3.922381325,117.5,-1.224699399,0
2007/7/7 1:50,497.0903952,494.4183279,40.8985593,2702.885428,345.1239711,108.7827901,4.010170537,120.375,-1.282759222,0
2007/7/7 1:50,497.0903952,494.4198138,40.8970734,2791.504762,368.2351975,108.8408499,4.097959749,123.25,-1.340819046,0
2007/7/7 1:50,497.0903952,494.4212997,40.8955875,2880.124096,391.346424,108.8989098,4.185748961,126.125,-1.398878869,0
2007/7/7 1:50,497.0903952,494.4227856,40.8941016,2968.74343,414.4576504,108.9569696,4.273538173,129,-1.456938692,0
2007/7/7 1:50,497.0903952,494.4968085,40.82025291,2968.74343,415.5411123,107.9088472,4.378323532,129,-0.408816323,0
2007/7/7 1:50,497.0903952,494.5708313,40.74640423,2968.74343,416.6245741,106.8607249,4.48310889,129,0.639306046,0
2007/7/7 1:50,497.0903952,494.6448542,40.67255554,2968.74343,417.708036,105.8126025,4.587894249,129,1.687428415,0
2007/7/7 1:50,497.0903952,494.718877,40.59870686,2968.74343,418.7914978,104.7644801,4.692679607,129,2.735550785,0
2007/7/7 1:50,497.0903952,494.7928999,40.52485817,2968.74343,419.8749597,103.7163577,4.797464966,129,3.783673154,0
2007/7/7 1:50,497.0903952,494.8669227,40.45100949,2968.74343,420.9584215,102.6682354,4.902250324,129,4.831795523,0
2007/7/7 1:50,497.0903952,494.9409456,40.3771608,2968.74343,422.0418834,101.620113,5.007035683,129,5.879917892,0
2007/7/7 1:50,497.0903952,494.9682252,40.3498812,2968.74343,429.3796289,101.6728431,5.49665544,129,5.827187779,0
2007/7/7 1:50,497.0903952,494.9955048,40.3226016,2968.74343,436.7173743,101.7255732,5.986275196,129,5.774457666,0
2007/7/7 1:51,497.0903952,495.0227844,40.295322,2968.74343,444.0551198,101.7783033,6.475894953,129,5.721727553,0
2007/7/7 1:51,497.0903952,495.050064,40.2680424,2968.74343,451.3928652,101.8310335,6.96551471,129,5.66899744,0
2007/7/7 1:51,497.0903952,495.0773436,40.2407628,2968.74343,458.7306107,101.8837636,7.455134466,129,5.616267327,0
2007/7/7 1:51,497.0903952,495.1046232,40.2134832,2968.74343,466.0683561,101.9364937,7.944754223,129,5.563537214,0
2007/7/7 1:51,497.0903952,495.1319028,40.1862036,2968.74343,473.4061016,101.9892238,8.434373979,129,5.510807101,0
2007/7/7 1:51,497.0903952,495.1591824,40.158924,2968.74343,480.743847,102.0419539,8.923993736,129,5.458076988,0
2007/7/7 1:51,497.0903952,495.1861354,40.13197097,2968.74343,479.2210906,102.2960952,8.86395037,129,5.203935663,0
2007/7/7 1:51,497.0903952,495.2130885,40.10501794,2968.74343,477.6983342,102.5502366,8.803907003,129,4.949794338,0
2007/7/7 1:51,497.0903952,495.2400415,40.07806491,2968.74343,476.1755778,102.8043779,8.743863637,129,4.695653013,0
2007/7/7 1:51,497.0903952,495.2669945,40.05111189,2968.74343,474.6528214,103.0585192,8.683820271,129,4.441511688,0
2007/7/7 1:51,497.0903952,495.2939475,40.02415886,2968.74343,473.130065,103.3126605,8.623776905,129,4.187370363,0
2007/7/7 1:51,497.0903952,495.3209006,39.99720583,2968.74343,471.6073086,103.5668019,8.563733538,129,3.933229038,0
2007/7/7 1:51,497.0903952,495.3478536,39.9702528,2968.74343,470.0845522,103.8209432,8.503690172,129,3.679087713,0
2007/7/7 1:51,497.0903952,495.3749427,39.9433161,2968.74343,471.2945821,103.7733727,8.584191863,129,3.726658213,0
2007/7/7 1:51,497.0903952,495.4020318,39.9163794,2968.74343,472.504612,103.7258022,8.664693553,129,3.774228713,0
2007/7/7 1:52,497.0903952,495.4291209,39.8894427,2968.74343,473.7146419,103.6782317,8.745195244,129,3.821799213,0
2007/7/7 1:52,497.0903952,495.45621,39.862506,2968.74343,474.9246719,103.6306612,8.825696935,129,3.869369713,0
2007/7/7 1:52,497.0903952,495.4832991,39.8355693,2968.74343,476.1347018,103.5830907,8.906198625,129,3.916940212,0
2007/7/7 1:52,497.0903952,495.5103882,39.8086326,2968.74343,477.3447317,103.5355202,8.986700316,129,3.964510712,0
2007/7/7 1:52,497.0903952,495.5374773,39.7816959,2968.74343,478.5547616,103.4879497,9.067202006,129,4.012081212,0
2007/7/7 1:52,497.0903952,495.5645664,39.7547592,2968.74343,479.7647915,103.4403792,9.147703697,129,4.059651712,0
2007/7/7 1:52,497.0903952,495.593653,39.7254984,2968.74343,479.237835,103.4716771,9.046792104,129,4.028353838,0
2007/7/7 1:52,497.0903952,495.6227397,39.6962376,2968.74343,478.7108786,103.5029749,8.945880511,129,3.997055965,0
2007/7/7 1:52,497.0903952,495.6518263,39.6669768,2968.74343,478.1839221,103.5342728,8.844968918,129,3.965758091,0
2007/7/7 1:52,497.0903952,495.6809129,39.637716,2968.74343,477.6569657,103.5655707,8.744057325,129,3.934460218,0
2007/7/7 1:52,497.0903952,495.7099995,39.6084552,2968.74343,477.1300092,103.5968686,8.643145732,129,3.903162344,0
2007/7/7 1:52,497.0903952,495.7390862,39.5791944,2968.74343,476.6030528,103.6281664,8.542234139,129,3.871864471,0
2007/7/7 1:52,497.0903952,495.7681728,39.5499336,2968.74343,476.0760963,103.6594643,8.441322546,129,3.840566597,0
2007/7/7 1:52,497.0903952,495.7942332,39.5239113,2968.74343,476.0045632,103.5588235,8.493521537,129,3.941207404,0
2007/7/7 1:52,497.0903952,495.8202936,39.497889,2968.74343,475.9330301,103.4581827,8.545720528,129,4.041848211,0
2007/7/7 1:53,497.0903952,495.846354,39.4718667,2968.74343,475.861497,103.3575419,8.597919519,129,4.142489018,0
2007/7/7 1:53,497.0903952,495.8724144,39.4458444,2968.74343,475.7899639,103.2569011,8.65011851,129,4.243129826,0
2007/7/7 1:53,497.0903952,495.8984748,39.4198221,2968.74343,475.7184308,103.1562603,8.702317501,129,4.343770633,0
2007/7/7 1:53,497.0903952,495.9245352,39.3937998,2968.74343,475.6468977,103.0556195,8.754516492,129,4.44441144,0
2007/7/7 1:53,497.0903952,495.9505956,39.3677775,2968.74343,475.5753646,102.9549787,8.806715483,129,4.545052247,0
2007/7/7 1:53,497.0903952,495.976656,39.3417552,2968.74343,475.5038315,102.8543379,8.858914474,129,4.645693054,0
2007/7/7 1:53,497.0903952,496.0059168,39.3124944,2968.74343,475.2359209,102.8196057,8.789961447,129,4.68042527,0
2007/7/7 1:53,497.0903952,496.0351776,39.2832336,2968.74343,474.9680104,102.7848734,8.72100842,129,4.715157485,0
2007/7/7 1:53,497.0903952,496.0644384,39.2539728,2968.74343,474.7000998,102.7501412,8.652055393,129,4.749889701,0
2007/7/7 1:53,497.0903952,496.0936992,39.224712,2968.74343,474.4321892,102.715409,8.583102366,129,4.784621917,0
2007/7/7 1:53,497.0903952,496.12296,39.1954512,2968.74343,474.1642786,102.6806768,8.514149339,129,4.819354133,0
2007/7/7 1:53,497.0903952,496.1522208,39.1661904,2968.74343,473.8963681,102.6459445,8.445196312,129,4.854086348,0
2007/7/7 1:53,497.0903952,496.1814816,39.1369296,2968.74343,473.6284575,102.6112123,8.376243285,129,4.888818564,0
2007/7/7 1:53,497.0903952,496.2069324,39.1114026,2968.74343,473.5431349,102.6754523,8.407766052,129,4.824578545,0
2007/7/7 1:53,497.0903952,496.2323832,39.0858756,2968.74343,473.4578123,102.7396924,8.43928882,129,4.760338525,0
2007/7/7 1:54,497.0903952,496.257834,39.0603486,2968.74343,473.3724896,102.8039324,8.470811587,129,4.696098506,0
2007/7/7 1:54,497.0903952,496.2832848,39.0348216,2968.74343,473.287167,102.8681724,8.502334354,129,4.631858487,0
2007/7/7 1:54,497.0903952,496.3087356,39.0092946,2968.74343,473.2018444,102.9324124,8.533857121,129,4.567618467,0
2007/7/7 1:54,497.0903952,496.3341864,38.9837676,2968.74343,473.1165218,102.9966525,8.565379888,129,4.503378448,0
2007/7/7 1:54,497.0903952,496.3596372,38.9582406,2968.74343,473.0311991,103.0608925,8.596902656,129,4.439138428,0
2007/7/7 1:54,497.0903952,496.385088,38.9327136,2968.74343,472.9458765,103.1251325,8.628425423,129,4.374898409,0
2007/7/7 1:54,497.0903952,496.4156986,38.90227714,2937.0936,468.1096967,103.0973986,8.739796183,128.4285714,4.402632342,0
2007/7/7 1:54,497.0903952,496.4463093,38.87184069,2905.443771,463.273517,103.0696646,8.851166943,127.8571429,4.430366276,0
2007/7/7 1:54,497.0903952,496.4769199,38.84140423,2873.793941,458.4373372,103.0419307,8.962537703,127.2857143,4.458100209,0
2007/7/7 1:54,497.0903952,496.5075305,38.81096777,2842.144111,453.6011575,103.0141968,9.073908463,126.7142857,4.485834143,0
2007/7/7 1:54,497.0903952,496.5381411,38.78053131,2810.494281,448.7649777,102.9864629,9.185279223,126.1428571,4.513568076,0
2007/7/7 1:54,497.0903952,496.5687518,38.75009486,2778.844452,443.928798,102.9587289,9.296649983,125.5714286,4.54130201,0
2007/7/7 1:54,497.0903952,496.5993624,38.7196584,2747.194622,439.0926182,102.930995,9.408020743,125,4.569035943,0
2007/7/7 1:54,497.0903952,496.6287375,38.6902833,2846.891491,461.8306659,102.9329795,9.234815,127.625,4.567051476,0
2007/7/7 1:54,497.0903952,496.6581126,38.6609082,2946.58836,484.5687136,102.9349639,9.061609257,130.25,4.56506701,0
2007/7/7 1:55,497.0903952,496.6874877,38.6315331,3046.285229,507.3067613,102.9369484,8.888403514,132.875,4.563082543,0
2007/7/7 1:55,497.0903952,496.7168628,38.602158,3145.982098,530.0448091,102.9389329,8.715197772,135.5,4.561098077,0
2007/7/7 1:55,497.0903952,496.7462379,38.5727829,3245.678967,552.7828568,102.9409173,8.541992029,138.125,4.55911361,0
2007/7/7 1:55,497.0903952,496.775613,38.5434078,3345.375836,575.5209045,102.9429018,8.368786286,140.75,4.557129143,0
2007/7/7 1:55,497.0903952,496.8049881,38.5140327,3445.072705,598.2589522,102.9448862,8.195580543,143.375,4.555144677,0
2007/7/7 1:55,497.0903952,496.8343632,38.4846576,3544.769574,620.9969999,102.9468707,8.0223748,146,4.55316021,0
2007/7/7 1:55,497.091179,496.871723,38.44734137,3544.769574,621.9987096,103.0077169,8.163379867,146,4.492249235,2.204270057
2007/7/7 1:55,497.0919627,496.9090827,38.41002514,3544.769574,623.0004194,103.068563,8.304384933,146,4.431338259,4.408540114
2007/7/7 1:55,497.0927465,496.9464425,38.37270891,3544.769574,624.0021291,103.1294092,8.44539,146,4.370427284,6.612810171
2007/7/7 1:55,497.0935303,496.9838023,38.33539269,3544.769574,625.0038388,103.1902554,8.586395067,146,4.309516308,8.817080229
2007/7/7 1:55,497.0943141,497.0211621,38.29807646,3544.769574,626.0055485,103.2511016,8.727400134,146,4.248605333,11.02135029
2007/7/7 1:55,497.0950978,497.0585218,38.26076023,3544.769574,627.0072583,103.3119477,8.8684052,146,4.187694357,13.22562034
2007/7/7 1:55,497.0958816,497.0958816,38.223444,3544.769574,628.008968,103.3727939,9.009410267,146,4.126783382,15.4298904
2007/7/7 1:55,497.1287238,497.1287238,38.1905637,3550.308105,635.7147211,103.2864413,8.986530839,146.875,4.213192729,13.729716
2007/7/7 1:55,497.161566,497.161566,38.1576834,3555.846636,643.4204743,103.2000886,8.963651411,147.75,4.299602075,12.0295416
2007/7/7 1:56,497.1944082,497.1944082,38.1248031,3561.385167,651.1262274,103.113736,8.940771983,148.625,4.386011422,10.3293672
2007/7/7 1:56,497.2272504,497.2272504,38.0919228,3566.923698,658.8319805,103.0273834,8.917892556,149.5,4.472420768,8.6291928
2007/7/7 1:56,497.2600926,497.2600926,38.0590425,3572.462228,666.5377336,102.9410307,8.895013128,150.375,4.558830115,6.9290184
2007/7/7 1:56,497.2929348,497.2929348,38.0261622,3578.000759,674.2434868,102.8546781,8.8721337,151.25,4.645239461,5.228844
2007/7/7 1:56,497.325777,497.325777,37.9932819,3583.53929,681.9492399,102.7683254,8.849254272,152.125,4.731648808,3.5286696
2007/7/7 1:56,497.3586192,497.3586192,37.9604016,3589.077821,689.654993,102.6819728,8.826374844,153,4.818058154,1.8284952
2007/7/7 1:56,497.4023798,497.4023798,37.91672811,3614.39736,690.9975007,102.6605892,8.942394123,153,4.839376995,6.679909714
2007/7/7 1:56,497.4461403,497.4461403,37.87305463,3639.7169,692.3400085,102.6392055,9.058413401,153,4.860695837,11.53132423
2007/7/7 1:56,497.4899009,497.4899009,37.82938114,3665.036439,693.6825162,102.6178219,9.17443268,153,4.882014678,16.38273874
2007/7/7 1:56,497.5336615,497.5336615,37.78570766,3690.355978,695.025024,102.5964382,9.290451959,153,4.90333352,21.23415326
2007/7/7 1:56,497.5774221,497.5774221,37.74203417,3715.675517,696.3675317,102.5750546,9.406471238,153,4.924652361,26.08556777
2007/7/7 1:56,497.6211826,497.6211826,37.69836069,3740.995057,697.7100395,102.5536709,9.522490516,153,4.945971203,30.93698229
2007/7/7 1:56,497.6649432,497.6649432,37.6546872,3766.314596,699.0525472,102.5322873,9.638509795,153,4.967290044,35.7883968
2007/7/7 1:56,497.7011001,497.7011001,37.6184541,3794.008197,706.7367542,102.4923145,9.644272021,153.875,5.007319571,35.6794308
2007/7/7 1:56,497.737257,497.737257,37.582221,3821.701798,714.4209612,102.4523417,9.650034247,154.75,5.047349097,35.5704648
2007/7/7 1:57,497.7734139,497.7734139,37.5459879,3849.395399,722.1051682,102.4123688,9.655796474,155.625,5.087378624,35.4614988
2007/7/7 1:57,497.8095708,497.8095708,37.5097548,3877.089001,729.7893752,102.372396,9.6615587,156.5,5.127408151,35.3525328
2007/7/7 1:57,497.8457277,497.8457277,37.4735217,3904.782602,737.4735822,102.3324232,9.667320926,157.375,5.167437677,35.2435668
2007/7/7 1:57,497.8818846,497.8818846,37.4372886,3932.476203,745.1577892,102.2924504,9.673083153,158.25,5.207467204,35.1346008
2007/7/7 1:57,497.9180415,497.9180415,37.4010555,3960.169804,752.8419962,102.2524775,9.678845379,159.125,5.24749673,35.0256348
2007/7/7 1:57,497.9541984,497.9541984,37.3648224,3987.863405,760.5262032,102.2125047,9.684607605,160,5.287526257,34.9166688
2007/7/7 1:57,497.9961737,497.9961737,37.32284709,3987.863405,761.5397325,102.2649918,9.707269134,160,5.23503914,35.09719749
2007/7/7 1:57,498.038149,498.038149,37.28087177,3987.863405,762.5532619,102.3174789,9.729930662,160,5.182552023,35.27772617
2007/7/7 1:57,498.0801243,498.0801243,37.23889646,3987.863405,763.5667912,102.369966,9.752592191,160,5.130064906,35.45825486
2007/7/7 1:57,498.1220997,498.1220997,37.19692114,3987.863405,764.5803205,102.4224532,9.775253719,160,5.077577788,35.63878354
2007/7/7 1:57,498.164075,498.164075,37.15494583,3987.863405,765.5938498,102.4749403,9.797915248,160,5.025090671,35.81931223
2007/7/7 1:57,498.2060503,498.2060503,37.11297051,3987.863405,766.6073792,102.5274274,9.820576776,160,4.972603554,35.99984091
2007/7/7 1:57,498.2480256,498.2480256,37.0709952,3987.863405,767.6209085,102.5799145,9.843238305,160,4.920116437,36.1803696
2007/7/7 1:57,498.2841444,498.2841444,37.0349145,4015.557006,776.1574799,102.5295091,9.808156516,160.875,4.970521889,35.8980105
2007/7/7 1:57,498.3202632,498.3202632,36.9988338,4043.250607,784.6940513,102.4791036,9.773074726,161.75,5.020927341,35.6156514
2007/7/7 1:58,498.356382,498.356382,36.9627531,4070.944208,793.2306226,102.4286982,9.737992937,162.625,5.071332793,35.3332923
2007/7/7 1:58,498.3925008,498.3925008,36.9266724,4098.637809,801.767194,102.3782927,9.702911148,163.5,5.121738246,35.0509332
2007/7/7 1:58,498.4286196,498.4286196,36.8905917,4126.33141,810.3037654,102.3278873,9.667829358,164.375,5.172143698,34.7685741
2007/7/7 1:58,498.4647384,498.4647384,36.854511,4154.025011,818.8403368,102.2774818,9.632747569,165.25,5.22254915,34.486215
2007/7/7 1:58,498.5008572,498.5008572,36.8184303,4181.718612,827.3769081,102.2270764,9.597665779,166.125,5.272954602,34.2038559
